Link,Image,Name,Release date,Weight,OS,Storage,Screen_size,Screen_resolution,RAM,Battery,Camera,Price,net2g,net3g,net4g,year,status,dimensions,weight,build,sim,displaytype,displaysize,displayresolution,os,chipset,cpu,gpu,memoryslot,internalmemory,memoryother,cam1features,cam1video,cam2modules,cam2features,cam2video,wlan,bluetooth,gps,nfc,radio,usb,sensors,batdescription1,colors,models,price,
https://www.gsmarena.com/infinix_zero_8-10401.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-zero8.jpg,Infinix Zero 8,"Released 2020, August 31","205g, 9.1mm thickness",Android 10,"128GB storage, microSDXC","6.85""",1080x2460 pixels,8 GB RAM,4500 mAh Li-Po,"64 MP, f/1.9, (wide), 1/1.73"", 0.8Âµm, PDAF","14,999",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41","2020, August 27","Available. Released 2020, August 31",168.7 x 76.1 x 9.1 mm (6.64 x 3.00 x 0.36 in),205 g (7.23 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD, 90Hz","6.85 inches, 111.4 cm(~86.8% screen-to-body ratio)",1080 x 2460 pixels (~392 ppi density),Android 10,Mediatek MT6785 Helio G90T (12 nm),Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G76 MC4,microSDXC (dedicated slot),128GB 8GB RAM,,"Quad-LED flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","48 MP, f/2.2, (wide), 1/2.0"", 0.8Âµm",HDR,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",GPS,No,FM radio,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Po 4500 mAh, non-removable","Silver Diamond, Black Diamond, Green Diamond",X687,About 210 EUR,AnTuTu: 282348 (v8)
https://www.gsmarena.com/infinix_smart_5-10367.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-smart5-.jpg,Infinix Smart 5,"Released 2020, August 20","183g, 8.8mm thickness",Android 10,"32GB/64GB storage, microSDXC","6.6""",720x1600 pixels,2/3 GB RAM,5000 mAh Li-Po,13 MP + QVGA + QVGA (X657 model),"7,780",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 7, 8, 20, 38, 40, 41","2020, August 13","Available. Released 2020, August 20",165.4 x 76.4 x 8.8 mm (6.51 x 3.01 x 0.35 in),183 g (6.46 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.6 inches, 105.2 cm(~83.2% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~266 ppi density)",Android 10 (Go edition),Mediatek MT6761D Helio A20 (12 nm),Quad-core 1.8 GHz Cortex-A53,PowerVR GE8320,microSDXC (dedicated slot),"32GB 2GB RAM, 64GB 3GB RAM",eMMC 5.1,Triple-LED flash,1080p@30fps,8 MP,Dual-LED flash,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP",GPS,No,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity","Li-Po 5000 mAh, non-removable","Ocean Wave, Quetzal Cyan, Midnight Black","X657, X657C, MZ-Infinix X657C, MZ-Infinix X657B",,
https://www.gsmarena.com/infinix_hot_9_play-10285.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-hot9-play.jpg,Infinix Hot 9 Play,"Released 2020, April 09","209g, 8.9mm thickness",Android 9.0,"32GB/64GB storage, microSDXC","6.82""",720x1640 pixels,2/3 GB RAM,6000 mAh Li-Po,"13 MP, (wide), 1/3.1"", 1.12Âµm, AF","8,499",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 20, 38, 40, 41","2020, April 09","Available. Released 2020, April 09",171.8 x 78 x 8.9 mm (6.76 x 3.07 x 0.35 in),209 g (7.37 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.82 inches, 110.5 cm(~82.4% screen-to-body ratio)",720 x 1640 pixels (~263 ppi density),"Android 9.0 Pie (Go edition) - 32/2GBAndroid 9.0 (Pie) - 32/3GB, 64/3-4GB","Mediatek MT6761 Helio A22 (12 nm) - 32/2GBMediatek MT6762D Helio A25 (12 nm) - 32/3GB, 64/3-4GB","Quad-core 2.0 GHz Cortex-A53 - 32/2GBOcta-core (4x1.8 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53) - 32/3GB, 64/3-4GB",PowerVR GE8300PowerVR GE8320,microSDXC (dedicated slot),"32GB 2GB RAM, 32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM",eMMC 5.1,"Triple-LED flash, panorama, HDR",1080p@30fps,"8 MP, (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",GPS,No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 6000 mAh, non-removable","Midnight Black, Quetzal Cyan, Violet, Ocean Wave","X680, X680B, X680C",About 100 EUR,,
https://www.gsmarena.com/infinix_note_7-10175.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note7.jpg,Infinix Note 7,"Released 2020, July","206g, 8.8mm thickness","Android 10, XOS 6.0","64GB/128GB storage, microSDXC","6.95""",720x1640 pixels,4/6 GB RAM,5000 mAh Li-Po,"48 MP, f/1.8, (wide), 1/2.0"", 0.8Âµm, PDAF","12,200",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 38, 40, 41","2020, April 06","Available. Released 2020, July",173.4 x 79 x 8.8 mm (6.83 x 3.11 x 0.35 in),206 g (7.27 oz),,"Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.95 inches, 114.7 cm(~83.7% screen-to-body ratio)",720 x 1640 pixels (~258 ppi density),"Android 10, XOS 6.0",Mediatek Helio G70 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 2EEMC2,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM",eMMC 5.1,"Quad-LED flash, panorama, HDR",1080p@30fps,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0Âµm",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE",GPS,No,FM radio,"microUSB 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable","Forest Green, Aether Black, Bolivia Blue","X690B, X690",,,
https://www.gsmarena.com/infinix_note_7_lite-10177.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note7lite.jpg,Infinix Note 7 Lite,"Released 2020, July","185g, 8.8mm thickness","Android 10, XOS 6.0","64GB/128GB storage, microSDXC","6.6""",720x1600 pixels,4 GB RAM,5000 mAh Li-Po,"48 MP, f/1.8, (wide), 1/2.0"", 0.8Âµm, PDAF","7,499",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 38, 40, 41","2020, April 06","Available. Released 2020, July",165.4 x 76.8 x 8.8 mm (6.51 x 3.02 x 0.35 in),185 g (6.53 oz),,"Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.6 inches, 105.2 cm(~82.8% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~266 ppi density)","Android 10, XOS 6.0",Mediatek Helio,Octa-core,,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM",eMMC 5.1,"Quad-LED flash, panorama, HDR",1080p@30fps,"8 MP, (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE",GPS,No,FM radio,"microUSB 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable","Forest Green, Violet, Space Gray",X656,About 130 EUR,,
https://www.gsmarena.com/infinix_hot_9_pro-10272.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-hot9-pro.jpg,Infinix Hot 9 Pro,"Released 2020, June 05","185g, 8.7mm thickness","Android 10, XOS 6.0","64GB storage, microSDXC","6.6""",720x1600 pixels,4 GB RAM,5000 mAh Li-Po,"48 MP, f/1.8, (wide), 1/2.0"", 0.8Âµm, PDAF","10,999",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 38, 40, 41","2020, May 29","Available. Released 2020, June 05",165 x 76.8 x 8.7 mm (6.50 x 3.02 x 0.34 in),185 g (6.53 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD, 480 nits (typ)","6.6 inches, 105.2 cm(~83.0% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~266 ppi density)","Android 10, XOS 6.0",Mediatek MT6762 Helio P22 (12 nm),Octa-core 2.0 GHz Cortex-A53,PowerVR GE8320,microSDXC (dedicated slot),64GB 4GB RAM,eMMC 5.1,"Quad-LED flash, panorama, HDR",1080p@30fps,"8 MP, (wide)",LED flash,1080p@30fps,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct","5.0, A2DP, LE",GPS,No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 5000 mAh, non-removable","Violet, Ocean Wave",X655F,0.99 W/kg (head) Â  Â  0.84 W/kg (body),About 50 EUR
https://www.gsmarena.com/infinix_hot_9-10156.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-hot9.jpg,Infinix Hot 9,"Released 2020, April","185g, 8.8mm thickness","Android 10, XOS 6.0","32GB/64GB/128GB storage, microSDXC","6.6""",720x1600 pixels,4 GB RAM,5000 mAh Li-Po,"13 MP, (wide), 1/3.1"", 1.12Âµm, PDAF","8,499",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 20, 38, 40, 41","2020, March 23","Available. Released 2020, April",165.4 x 76.8 x 8.8 mm (6.51 x 3.02 x 0.35 in),185 g (6.53 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.6 inches, 105.2 cm(~82.8% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~266 ppi density)","Android 10, XOS 6.0",Mediatek MT6762D Helio A25 (12 nm),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),"32GB 2GB RAM, 32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM",eMMC 5.1,"Triple-LED flash, panorama, HDR",1080p@30fps,"8 MP, (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",GPS,No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 5000 mAh, non-removable","Midnight Black, Quetzal Cyan, Violet, Ocean Wave","X655C, X655, X655D",About 90 EUR,,
https://www.gsmarena.com/infinix_s5_pro_(48+40)-10127.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-s5-pro-new.jpg,Infinix S5 Pro,"Released 2020, April","195g, 9mm thickness",Android 10,"64GB/128GB storage, microSDXC","6.53""",1080x2340 pixels,4/6 GB RAM,4000 mAh Li-Po,"48 MP, f/1.8, (wide), 1/2.0"", 0.8Âµm, PDAF","11,999",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 7, 8, 20, 28","2020, March 06","Available. Released 2020, April",162.5 x 76.9 x 9 mm (6.40 x 3.03 x 0.35 in),195 g (6.88 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.53 inches, 104.7 cm(~83.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)",Android 10,Mediatek MT6765 Helio P35 (12nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 6GB RAM",eMMC 5.1,"Dual-LED flash, HDR, panorama",1080p@30fps,"Motorized pop-up 40 MP, (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",GPS,No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable","Nebula Black, Quetzal Cyan, Violet",X660,0.79 W/kg (head) Â  Â  0.90 W/kg (body),,
https://www.gsmarena.com/infinix_s5_pro-10116.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-s5-pro-new.jpg,Infinix S5 Pro,"Released 2020, March 13","195g, 9mm thickness",Android 10,"64GB/128GB storage, microSDXC","6.53""",1080x2340 pixels,4/6 GB RAM,4000 mAh Li-Po,"48 MP, f/1.8, (wide), 1/2.0"", 0.8Âµm, PDAF","9,999",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 38, 40, 41","2020, March 06","Available. Released 2020, March 13",162.5 x 76.9 x 9 mm (6.40 x 3.03 x 0.35 in),195 g (6.88 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.53 inches, 104.7 cm(~83.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)",Android 10,Mediatek MT6765 Helio P35 (12nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 6GB RAM",eMMC 5.1,"Dual-LED flash, HDR, panorama",1080p@30fps,"Motorized pop-up 16 MP, f/2.0, (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",GPS,No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable","Nebula Black, Quetzal Cyan, Violet","X660, X660C, X660B",0.79 W/kg (head) Â  Â  0.90 W/kg (body),About 120 EUR,"AnTuTu: 90446 (v7), 117533 (v8)"
https://www.gsmarena.com/infinix_s5_lite-10008.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-s5-lite-new.jpg,Infinix S5 lite,"Released 2019, November","178g, 7.9mm thickness","Android 9.0, XOS 5.5","32GB/64GB storage, microSDXC","6.6""",720x1600 pixels,3/4 GB RAM,4000 mAh Li-Po,"16 MP, f/1.8, PDAF","11,999",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 38, 40, 41","2019, November","Available. Released 2019, November",164 x 76 x 7.9 mm (6.46 x 2.99 x 0.31 in),178 g (6.28 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD, 480 nits (typ)","6.6 inches, 105.2 cm(~84.4% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~266 ppi density)","Android 9.0 (Pie), XOS 5.5",Mediatek MT6762 Helio P22 (12 nm),Octa-core 2.0 GHz Cortex-A53,PowerVR GE8320,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM",eMMC 5.1,"Quad-LED flash, panorama, HDR",1080p@30fps,"16 MP, f/2.0",1080p@30fps,Wi-Fi 802.11 a/b/g/n,"5.0, A2DP, LE",GPS,No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 4000 mAh, non-removable","Midnight black, Quetzal cyan, Violet","X652B, X652C",About 100 EUR,,
https://www.gsmarena.com/infinix_smart_4-9980.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-smart4-x653.jpg,Infinix Smart 4,"Released 2019, October","183g, 8.3mm thickness",Android 9.0,"16GB/32GB storage, microSDXC","6.6""",720x1600 pixels,1/2 GB RAM,4000 mAh Li-Po,8 MP,"7,999",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 38, 40, 41","2019, October","Available. Released 2019, October",167 x 76 x 8.3 mm (6.57 x 2.99 x 0.33 in),183 g (6.46 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.6 inches, 105.2 cm(~82.9% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~266 ppi density)",Android 9.0 Pie (Go edition),Mediatek MT6761 Helio A22 (12 nm),Quad-core 2.0 GHz Cortex-A53,PowerVR GE8320,microSDXC (dedicated slot),"16GB 1GB RAM, 32GB 2GB RAM",eMMC 5.1,Dual-LED flash,1080p@30fps,5 MP,1080p@30fps,Wi-Fi 802.11 a/b/g/n,"5.0, A2DP, LE",GPS,No,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 4000 mAh, non-removable","Midnight Black, Quetzal Cyan, Cosmic Purple","X653, X663",,,
https://www.gsmarena.com/infinix_smart_4c-9975.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-smart4-x653c.jpg,Infinix Smart 4c,"Released 2019, December","183g, 8.3mm thickness",Android 9.0,"32GB storage, microSDXC","6.6""",720x1600 pixels,2 GB RAM,4000 mAh Li-Po,8 MP,"7,490",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 38, 40, 41","2019, November","Available. Released 2019, December",167 x 76 x 8.3 mm (6.57 x 2.99 x 0.33 in),183 g (6.46 oz),,"Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.6 inches, 105.2 cm(~82.9% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~266 ppi density)",Android 9.0 (Pie),Mediatek MT6761 Helio A22 (12 nm),Quad-core 2.0 GHz Cortex-A53,PowerVR GE8320,microSDXC (dedicated slot),32GB 2GB RAM,eMMC 5.1,Dual-LED flash,1080p@30fps,5 MP,,Wi-Fi 802.11 a/b/g/n,"5.0, A2DP, LE",GPS,No,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 4000 mAh, non-removable","Midnight Black, Quetzal Cyan, Cosmic Purple",X653C,,,
https://www.gsmarena.com/infinix_hot_8_lite-9927.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-hot-8-lite.jpg,Infinix Hot 8 Lite,"Released 2019, October","175g, 8.7mm thickness",Android 8.1,"32GB storage, microSDXC","6.6""",720x1600 pixels,2 GB RAM,5000 mAh Li-Po,"8 MP, f/1.8, PDAF","5,999",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","Available. Released 2019, October",165 x 76.3 x 8.7 mm (6.50 x 3.00 x 0.34 in),175 g (6.17 oz),,"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)","IPS LCD, 450 nits (typ)","6.6 inches, 105.2 cm(~83.5% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~266 ppi density)",Android 8.1 Oreo (Go edition),Mediatek MT6580,Quad-core 1.3 GHz,,microSDXC (dedicated slot),32GB 2GB RAM,eMMC 5.1,"Quad-LED flash, panorama, HDR",1080p@30fps,8 MP,LED flash,1080p@30fps,Dirac sound,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct","5.0, A2DP, LE",GPS,No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable","Quetzal Cyan, Cosmic Purple, Shark Grey, Midnight Black",X650,
https://www.gsmarena.com/infinix_s5-9915.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-s5-x652.jpg,Infinix S5,"Released 2019, October","178g, 7.9mm thickness",Android 9.0,"64GB/128GB storage, microSDXC","6.6""",720x1600 pixels,4/6 GB RAM,4000 mAh Li-Po,"16 MP, f/1.8, (wide), PDAF","6,999",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 38, 40, 41","2019, October 15","Available. Released 2019, October",164 x 76 x 7.9 mm (6.46 x 2.99 x 0.31 in),178 g (6.28 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.6 inches, 102.1 cm(~81.9% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",Android 9.0 (Pie),Mediatek MT6762 Helio P22 (12 nm),Octa-core 2.0 GHz Cortex-A53,PowerVR GE8320,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 6GB RAM",eMMC 5.1,"Quad-LED flash, panorama, HDR",1080p@30fps,"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8Âµm",1080p@30fps,Wi-Fi 802.11 a/b/g/n,"5.0, A2DP, LE",GPS,No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable","Quetzal Cyan, Violet",X652,About 120 EUR,,
https://www.gsmarena.com/infinix_hot_8-9856.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-hot-s8.jpg,Infinix Hot 8,"Released 2019, September","179g, 8.7mm thickness","Android 9.0, XOS 5.0","32GB/64GB storage, microSDXC","6.52""",720x1600 pixels,2/4 GB RAM,5000 mAh Li-Po,"13 MP, f/1.8, 26mm (wide), 1/3.1"", 1.12Âµm, PDAF","9,869",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 38, 40, 41","2019, September 04","Available. Released 2019, September",165 x 76.3 x 8.7 mm (6.50 x 3.00 x 0.34 in),179 g (6.31 oz),"Glass front, glass back","Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.52 inches, 102.6 cm(~81.5% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~269 ppi density)","Android 9.0 (Pie), XOS 5.0",Mediatek MT6761 Helio A22 (12 nm) - 32/2 GBMediatek MT6762 Helio P22 (12 nm) - 64/4 GB,Quad-core 2.0 GHz Cortex-A53Octa-core 1.8 GHz Cortex-A53,PowerVR GE8320,microSDXC (dedicated slot),"32GB 2GB RAM, 64GB 4GB RAM",eMMC 5.1,"Quad-LED flash, panorama, HDR",1080p@30fps,"8 MP, f/2.0, 25mm (wide)",LED flash,1080p@30fps,Dirac Surround Sound,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",GPS,No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable","Quetzal Cyan, Cosmic Purple, Shark Grey, Midnight Black","X650C, X650B, X650D",About 7000 INR
https://www.gsmarena.com/infinix_note_6-9761.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-note-6-x610.jpg,Infinix Note 6,"Released 2019, June","173g, 7.7mm thickness",Android 9.0,"64GB storage, microSDXC","6.01""",1080x2160 pixels,4 GB RAM,4000 mAh Li-Po,"16 MP (wide), PDAF","8,999",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 40, 41","2019, June","Available. Released 2019, June",154.2 x 74.5 x 7.7 mm (6.07 x 2.93 x 0.30 in),173 g (6.10 oz),,"Dual SIM (Nano-SIM, dual stand-by)",AMOLED,"6.01 inches, 93.2 cm(~81.1% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",Android 9.0 (Pie),Mediatek MT6765 Helio P35 (12nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),64GB 4GB RAM,eMMC 5.1,"Dual-LED flash, panorama, HDR",1080p@30fps,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0Âµm",LED flash,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE",GPS,No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable","Midnight Black, Mocha Brown, Aqua Blue",X610,About 180 EUR,
https://www.gsmarena.com/infinix_smart3_plus-9680.php,https://fdn2.gsmarena.com/vv/bigpic/infinix-smart3-plus.jpg,Infinix Smart3 Plus,"Released 2019, April","148g, 7.8mm thickness",Android 9.0,"32GB storage, microSDXC","6.21""",720x1520 pixels,2/3 GB RAM,3500 mAh Li-Po,"13 MP, f/1.8, PDAF","10,999",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 38, 40, 41","2019, April","Available. Released 2019, April",157 x 76 x 7.8 mm (6.18 x 2.99 x 0.31 in),148 g (5.22 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.21 inches, 96.3 cm(~80.7% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~271 ppi density)",Android 9.0 (Pie),Mediatek MT6761 Helio A22 (12 nm),Quad-core 2.0 GHz Cortex-A53,PowerVR GE8320,microSDXC (dedicated slot),"32GB 2GB RAM, 32GB 3GB RAM",eMMC 5.1,"Dual-LED flash, HDR",1080p@30fps,8 MP,HDR,1080p@30fps,Wi-Fi 802.11 a/b/g/n,"5.0, A2DP, LE",GPS,No,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 3500 mAh, non-removable","Midnight Black, Aqua Blue, Cosmic Purple, Bordeaux Red, Mocha Brown","X267, X267 X627V",About 7000 INR,
